재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	         영업외수익	393,707,446		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	3,688,465,369		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	136		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	135		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	-960,669,106		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	-4,654,501,001		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	3,688,465,369		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	4,649,134,475		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	4,292,713,825		
 포괄손익계산서, 기타 - 별도	[440290]	HB인베스트먼트	코스닥시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	8,947,214,826		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	55,131,436		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	13		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	13		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	37,407,557		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestExpense	         이자비용	37,407,557		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	121,519,871		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	121,519,871		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	6,057,728		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	22,923,150		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	55,131,436		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	61,189,164		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	-22,923,150		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	22,923,150		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_Commissions	         지급수수료	13,923,150		
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_TaxesDues	         세금과공과			
 포괄손익계산서, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여	9,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정금융상품관련손익	1,606,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	-129,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	101,342,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	447		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	7,365,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	-2,108,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	9,473,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	0		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	-12,164,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestExpense	         이자비용	-13,594,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	1,430,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	            유효이자율적용이자수익	1,430,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	2,973,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정지분상품평가손익	2,997,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-24,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	98,369,000,000		
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	98,369,000,000		
