재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 포괄손익계산서, 기타 - 별도	[289080]	SV인베스트먼트	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	1,804,914,827		
 포괄손익계산서, 기타 - 별도	[289080]	SV인베스트먼트	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	12,940,267,460		
 포괄손익계산서, 기타 - 별도	[289080]	SV인베스트먼트	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00599151_OtherOperatingRevenueOfRevenue	         기타영업수익	42,920,882		
 포괄손익계산서, 기타 - 별도	[289080]	SV인베스트먼트	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00599151_RevenueOnVentureInvestmentOfRevenue	         투자조합수익	7,169,944,912		
 포괄손익계산서, 기타 - 별도	[289080]	SV인베스트먼트	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00599151_udf_IS_20231023104743599OfRevenue	         운용투자수익	5,727,401,666		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	36,189,916		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173444408OfNonOperatingProfitLoss	         기타영업외손익	36,189,916		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	      영업이익	-596,861,588		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	         영업수익	1,926,959,032		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_2023111317252342Ofudf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            이자수익	320,735,517		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_2023111317263069Ofudf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            배당금수익	83,333,985		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_2023111317267619Ofudf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            수수료수익	384,894,792		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113172750880Ofudf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            당기손익-공정가치금융상품관련이익	946,297,220		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_202311131727546Ofudf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            금융상품자산손상차손 환입	6,927,649		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113172756205Ofudf_IS_20231113172449762Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            지분법이익	184,769,869		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	         영업비용	2,523,820,620		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173319968Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            이자비용	288,251,152		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173322603Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            관계기업투자주식처분손실	0		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173325865Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            수수료비용	14,966,617		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173327623Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            지분법손실	569,320,300		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_2023111317332916Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            금융상품자산손상차손	0		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173330491Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            당기손익-공정가치금융상품관련 비용	458,758,442		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	entity00136101_udf_IS_20231113173414747Ofudf_IS_20231113173026309Ofudf_IS_20231113172338832OfStatementOfComprehensiveIncomeAbstract	            일반관리비	1,192,524,109		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	3,578,108,690		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	-4		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	0		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	4,138,780,362		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동 - 후속적으로 재분류 되는 항목	68,332,221		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-3,975,836		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동 - 후속적으로 재분류 되지 않는 항목	4,074,423,977		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	-560,671,672		
 포괄손익계산서, 기타 - 별도	[021880]	메이슨캐피탈	코스닥시장상장법인	649	기타 금융업	03	2023-09-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순손실	-560,671,672		
